DPNOM,COD_MUNICIPIO,MPNOM,AÑO,Total
Cauca,19821,Toribío,2019,36016
Cauca,19821,Toribío,2020,36694
Cauca,19821,Toribío,2021,36994
Cauca,19824,Totoró,2018,24558
Cauca,19824,Totoró,2019,25137
Cauca,19824,Totoró,2020,25612
Cauca,19824,Totoró,2021,25821
Cauca,19845,Villa Rica,2018,20693
Cauca,19845,Villa Rica,2019,21000
Cauca,19845,Villa Rica,2020,21328
Cauca,19845,Villa Rica,2021,21502
Cesar,20001,Valledupar,2018,490075
Cesar,20001,Valledupar,2019,513685
Cesar,20001,Valledupar,2020,532956
Cesar,20001,Valledupar,2021,544134
Cesar,20011,Aguachica,2018,109621
Cesar,20011,Aguachica,2019,114569
Cesar,20011,Aguachica,2020,118652
Cesar,20011,Aguachica,2021,121140
Cesar,20013,Agustín Codazzi,2018,60768
Cesar,20013,Agustín Codazzi,2019,62864
Cesar,20013,Agustín Codazzi,2020,64676
Cesar,20013,Agustín Codazzi,2021,66019
Cesar,20032,Astrea,2018,20120
Cesar,20032,Astrea,2019,20617
Cesar,20032,Astrea,2020,21062
Cesar,20032,Astrea,2021,21499
Cesar,20045,Becerril,2018,21611
Cesar,20045,Becerril,2019,22542
Cesar,20045,Becerril,2020,23308
Cesar,20045,Becerril,2021,23793
Cesar,20060,Bosconia,2018,40022
Cesar,20060,Bosconia,2019,41825
Cesar,20060,Bosconia,2020,43326
Cesar,20060,Bosconia,2021,44235
Cesar,20175,Chimichagua,2018,34169
Cesar,20175,Chimichagua,2019,35269
Cesar,20175,Chimichagua,2020,36229
Cesar,20175,Chimichagua,2021,36982
Cesar,20178,Chiriguaná,2018,27694
Cesar,20178,Chiriguaná,2019,28743
Cesar,20178,Chiriguaná,2020,29632
Cesar,20178,Chiriguaná,2021,30248
Cesar,20228,Curumaní,2018,37399
Cesar,20228,Curumaní,2019,38617
Cesar,20228,Curumaní,2020,39667
Cesar,20228,Curumaní,2021,40491
Cesar,20238,El Copey,2018,30159
Cesar,20238,El Copey,2019,30957
Cesar,20238,El Copey,2020,31650
Cesar,20238,El Copey,2021,32307
Cesar,20250,El Paso,2018,37531
Cesar,20250,El Paso,2019,39365
Cesar,20250,El Paso,2020,40858
Cesar,20250,El Paso,2021,41715
Cesar,20295,Gamarra,2018,14973
Cesar,20295,Gamarra,2019,15458
Cesar,20295,Gamarra,2020,15864
Cesar,20295,Gamarra,2021,16194
Cesar,20310,González,2018,4379
Cesar,20310,González,2019,4469
Cesar,20310,González,2020,4568
Cesar,20310,González,2021,4663
Cesar,20383,La Gloria,2018,17150
Cesar,20383,La Gloria,2019,17858
Cesar,20383,La Gloria,2020,18448
Cesar,20383,La Gloria,2021,18831
Cesar,20400,La Jagua de Ibirico,2018,46722
Cesar,20400,La Jagua de Ibirico,2019,49052
Cesar,20400,La Jagua de Ibirico,2020,50946
Cesar,20400,La Jagua de Ibirico,2021,52015
Cesar,20443,Manaure Balcón del Cesar,2018,10047
Cesar,20443,Manaure Balcón del Cesar,2019,10479
Cesar,20443,Manaure Balcón del Cesar,2020,10835
Cesar,20443,Manaure Balcón del Cesar,2021,11060
Cesar,20517,Pailitas,2018,18566
Cesar,20517,Pailitas,2019,19183
Cesar,20517,Pailitas,2020,19705
Cesar,20517,Pailitas,2021,20114
Cesar,20550,Pelaya,2018,20683
Cesar,20550,Pelaya,2019,21564
Cesar,20550,Pelaya,2020,22291
Cesar,20550,Pelaya,2021,22754
Cesar,20570,Pueblo Bello,2018,27007
Cesar,20570,Pueblo Bello,2019,28298
Cesar,20570,Pueblo Bello,2020,29437
Cesar,20570,Pueblo Bello,2021,30054
Cesar,20614,Río de Oro,2018,16837
Cesar,20614,Río de Oro,2019,17346
Cesar,20614,Río de Oro,2020,17793
Cesar,20614,Río de Oro,2021,18163
Cesar,20621,La Paz,2018,27759
Cesar,20621,La Paz,2019,28758
Cesar,20621,La Paz,2020,29603
Cesar,20621,La Paz,2021,30218
Cesar,20710,San Alberto,2018,26247
Cesar,20710,San Alberto,2019,27449
Cesar,20710,San Alberto,2020,28453
Cesar,20710,San Alberto,2021,29050
Cesar,20750,San Diego,2018,19022
Cesar,20750,San Diego,2019,19818
Cesar,20750,San Diego,2020,20470
Cesar,20750,San Diego,2021,20895
Cesar,20770,San Martín,2018,26674
Cesar,20770,San Martín,2019,27823
Cesar,20770,San Martín,2020,28769
Cesar,20770,San Martín,2021,29367
Cesar,20787,Tamalameque,2018,15339
Cesar,20787,Tamalameque,2019,15790
Cesar,20787,Tamalameque,2020,16189
Cesar,20787,Tamalameque,2021,16525
Córdoba,23001,Montería,2018,490935
Córdoba,23001,Montería,2019,498858
Córdoba,23001,Montería,2020,505334
Córdoba,23001,Montería,2021,509558
Córdoba,23068,Ayapel,2018,46968
Córdoba,23068,Ayapel,2019,47057
Córdoba,23068,Ayapel,2020,47247
Córdoba,23068,Ayapel,2021,47633
Córdoba,23079,Buenavista,2018,21078
Córdoba,23079,Buenavista,2019,21274
Córdoba,23079,Buenavista,2020,21451
Córdoba,23079,Buenavista,2021,21626
Córdoba,23090,Canalete,2018,15353
Córdoba,23090,Canalete,2019,15385
Córdoba,23090,Canalete,2020,15437
Córdoba,23090,Canalete,2021,15563
Córdoba,23162,Cereté,2018,105815
Córdoba,23162,Cereté,2019,107234
Córdoba,23162,Cereté,2020,108409
Córdoba,23162,Cereté,2021,109299
Córdoba,23168,Chimá,2018,17529
Córdoba,23168,Chimá,2019,17738
Córdoba,23168,Chimá,2020,17905
Córdoba,23168,Chimá,2021,18051
Córdoba,23182,Chinú,2018,47917
Córdoba,23182,Chinú,2019,48323
Córdoba,23182,Chinú,2020,48694
Córdoba,23182,Chinú,2021,49092
Córdoba,23189,Ciénaga de Oro,2018,59086
Córdoba,23189,Ciénaga de Oro,2019,59871
Córdoba,23189,Ciénaga de Oro,2020,60521
Córdoba,23189,Ciénaga de Oro,2021,61016
Córdoba,23300,Cotorra,2018,19041
Córdoba,23300,Cotorra,2019,19315
Córdoba,23300,Cotorra,2020,19549
Córdoba,23300,Cotorra,2021,19712
Córdoba,23350,La Apartada,2018,14866
Córdoba,23350,La Apartada,2019,15058
Córdoba,23350,La Apartada,2020,15218
Córdoba,23350,La Apartada,2021,15342
Córdoba,23417,Lorica,2018,113909
Córdoba,23417,Lorica,2019,114666
Córdoba,23417,Lorica,2020,115461
Córdoba,23417,Lorica,2021,116404
Córdoba,23419,Los Córdobas,2018,18717
Córdoba,23419,Los Córdobas,2019,19038
Córdoba,23419,Los Córdobas,2020,19314
Córdoba,23419,Los Córdobas,2021,19476
Córdoba,23464,Momil,2018,19590
Córdoba,23464,Momil,2019,19876
Córdoba,23464,Momil,2020,20117
Córdoba,23464,Momil,2021,20285
Córdoba,23466,Montelíbano,2018,81641
Córdoba,23466,Montelíbano,2019,83908
Córdoba,23466,Montelíbano,2020,85885
Córdoba,23466,Montelíbano,2021,86603
Córdoba,23500,Moñitos,2018,29833
Córdoba,23500,Moñitos,2019,30242
Córdoba,23500,Moñitos,2020,30580
Córdoba,23500,Moñitos,2021,30837
Córdoba,23555,Planeta Rica,2018,64205
Córdoba,23555,Planeta Rica,2019,64465
Córdoba,23555,Planeta Rica,2020,64776
Córdoba,23555,Planeta Rica,2021,65305
Córdoba,23570,Pueblo Nuevo,2018,35655
Córdoba,23570,Pueblo Nuevo,2019,36112
Córdoba,23570,Pueblo Nuevo,2020,36486
Córdoba,23570,Pueblo Nuevo,2021,36784
Córdoba,23574,Puerto Escondido,2018,23649
Córdoba,23574,Puerto Escondido,2019,24036
Córdoba,23574,Puerto Escondido,2020,24364
Córdoba,23574,Puerto Escondido,2021,24568
Córdoba,23580,Puerto Libertador,2018,41873
Córdoba,23580,Puerto Libertador,2019,42835
Córdoba,23580,Puerto Libertador,2020,43573
Córdoba,23580,Puerto Libertador,2021,43937
Córdoba,23586,Purísima de La Concepción,2018,17206
Córdoba,23586,Purísima de La Concepción,2019,17411
Córdoba,23586,Purísima de La Concepción,2020,17587
Córdoba,23586,Purísima de La Concepción,2021,17731
Córdoba,23660,Sahagún,2018,107636
Córdoba,23660,Sahagún,2019,109052
Córdoba,23660,Sahagún,2020,110233
Córdoba,23660,Sahagún,2021,111135
Córdoba,23670,San Andrés Sotavento,2018,48610
Córdoba,23670,San Andrés Sotavento,2019,48215
Córdoba,23670,San Andrés Sotavento,2020,48042
Córdoba,23670,San Andrés Sotavento,2021,48434
Córdoba,23672,San Antero,2018,33878
Córdoba,23672,San Antero,2019,34520
Córdoba,23672,San Antero,2020,35035
Córdoba,23672,San Antero,2021,35328
Córdoba,23675,San Bernardo del Viento,2018,37007
Córdoba,23675,San Bernardo del Viento,2019,37052
Córdoba,23675,San Bernardo del Viento,2020,37075
Córdoba,23675,San Bernardo del Viento,2021,37378
Córdoba,23678,San Carlos,2018,26954
Córdoba,23678,San Carlos,2019,27174
Córdoba,23678,San Carlos,2020,27368
Córdoba,23678,San Carlos,2021,27591
Córdoba,23682,San José de Uré,2018,13345
Córdoba,23682,San José de Uré,2019,13584
Córdoba,23682,San José de Uré,2020,13814
Córdoba,23682,San José de Uré,2021,13930
Córdoba,23686,San Pelayo,2018,51838
Córdoba,23686,San Pelayo,2019,52481
Córdoba,23686,San Pelayo,2020,52994
Córdoba,23686,San Pelayo,2021,53427
Córdoba,23807,Tierralta,2018,92349
Córdoba,23807,Tierralta,2019,93873
Córdoba,23807,Tierralta,2020,95177
Córdoba,23807,Tierralta,2021,95973
Córdoba,23815,Tuchín,2018,52606
Córdoba,23815,Tuchín,2019,53744
Córdoba,23815,Tuchín,2020,54958
Córdoba,23815,Tuchín,2021,55418
Córdoba,23855,Valencia,2018,35694
Córdoba,23855,Valencia,2019,36042
Córdoba,23855,Valencia,2020,36343
Córdoba,23855,Valencia,2021,36640
Cundinamarca,25001,Agua de Dios,2018,11685
Cundinamarca,25001,Agua de Dios,2019,11966
Cundinamarca,25001,Agua de Dios,2020,12325
Cundinamarca,25001,Agua de Dios,2021,12813
Cundinamarca,25019,Albán,2018,6438
Cundinamarca,25019,Albán,2019,6650
Cundinamarca,25019,Albán,2020,6879
Cundinamarca,25019,Albán,2021,7152
Cundinamarca,25035,Anapoima,2018,14519
Cundinamarca,25035,Anapoima,2019,15315
Cundinamarca,25035,Anapoima,2020,16064
Cundinamarca,25035,Anapoima,2021,16702
Cundinamarca,25040,Anolaima,2018,13816
Cundinamarca,25040,Anolaima,2019,14161
Cundinamarca,25040,Anolaima,2020,14577
Cundinamarca,25040,Anolaima,2021,15156
Cundinamarca,25053,Arbeláez,2018,10860
Cundinamarca,25053,Arbeláez,2019,10825
Cundinamarca,25053,Arbeláez,2020,10959
Cundinamarca,25053,Arbeláez,2021,11394
Cundinamarca,25086,Beltrán,2018,1789
Cundinamarca,25086,Beltrán,2019,1832
Cundinamarca,25086,Beltrán,2020,1885
Cundinamarca,25086,Beltrán,2021,1960
Cundinamarca,25095,Bituima,2018,2467
Cundinamarca,25095,Bituima,2019,2507
Cundinamarca,25095,Bituima,2020,2568
Cundinamarca,25095,Bituima,2021,2670
Cundinamarca,25099,Bojacá,2018,9913
Cundinamarca,25099,Bojacá,2019,10524
Cundinamarca,25099,Bojacá,2020,11092
Cundinamarca,25099,Bojacá,2021,11535
Cundinamarca,25120,Cabrera,2018,4722
Cundinamarca,25120,Cabrera,2019,4885
Cundinamarca,25120,Cabrera,2020,5062
Cundinamarca,25120,Cabrera,2021,5263
Cundinamarca,25123,Cachipay,2018,9972
Cundinamarca,25123,Cachipay,2019,10324
Cundinamarca,25123,Cachipay,2020,10703
Cundinamarca,25123,Cachipay,2021,11128
Cundinamarca,25126,Cajicá,2018,82244
Cundinamarca,25126,Cajicá,2019,87866
Cundinamarca,25126,Cajicá,2020,92967
Cundinamarca,25126,Cajicá,2021,96678
Cundinamarca,25148,Caparrapí,2018,12569
Cundinamarca,25148,Caparrapí,2019,12714
Cundinamarca,25148,Caparrapí,2020,12990
Cundinamarca,25148,Caparrapí,2021,13506
Cundinamarca,25151,Cáqueza,2018,17099
Cundinamarca,25151,Cáqueza,2019,17480
Cundinamarca,25151,Cáqueza,2020,17956
Cundinamarca,25151,Cáqueza,2021,18669
Cundinamarca,25154,Carmen de Carupa,2018,7580
Cundinamarca,25154,Carmen de Carupa,2019,7733
Cundinamarca,25154,Carmen de Carupa,2020,7940
Cundinamarca,25154,Carmen de Carupa,2021,8255
Cundinamarca,25168,Chaguaní,2018,4182
Cundinamarca,25168,Chaguaní,2019,4255
Cundinamarca,25168,Chaguaní,2020,4364
Cundinamarca,25168,Chaguaní,2021,4537
Cundinamarca,25175,Chía,2018,132181
Cundinamarca,25175,Chía,2019,141308
Cundinamarca,25175,Chía,2020,149570
Cundinamarca,25175,Chía,2021,155541
Cundinamarca,25178,Chipaque,2018,9467
Cundinamarca,25178,Chipaque,2019,9748
Cundinamarca,25178,Chipaque,2020,10058
Cundinamarca,25178,Chipaque,2021,10457
Cundinamarca,25181,Choachí,2018,10961
Cundinamarca,25181,Choachí,2019,11213
Cundinamarca,25181,Choachí,2020,11528
Cundinamarca,25181,Choachí,2021,11986
Cundinamarca,25183,Chocontá,2018,20568
Cundinamarca,25183,Chocontá,2019,21425
Cundinamarca,25183,Chocontá,2020,22278
Cundinamarca,25183,Chocontá,2021,23163
Cundinamarca,25200,Cogua,2018,22067
Cundinamarca,25200,Cogua,2019,23286
Cundinamarca,25200,Cogua,2020,24434
Cundinamarca,25200,Cogua,2021,25404
Cundinamarca,25214,Cota,2018,32691
Cundinamarca,25214,Cota,2019,34948
Cundinamarca,25214,Cota,2020,36992
Cundinamarca,25214,Cota,2021,38469
Cundinamarca,25224,Cucunubá,2018,7626
Cundinamarca,25224,Cucunubá,2019,7935
Cundinamarca,25224,Cucunubá,2020,8257
Cundinamarca,25224,Cucunubá,2021,8585
Cundinamarca,25245,El Colegio,2018,23886
Cundinamarca,25245,El Colegio,2019,25047
Cundinamarca,25245,El Colegio,2020,26176
Cundinamarca,25245,El Colegio,2021,27216
Cundinamarca,25258,El Peñón,2018,4681
Cundinamarca,25258,El Peñón,2019,4710
Cundinamarca,25258,El Peñón,2020,4789
Cundinamarca,25258,El Peñón,2021,4979
Cundinamarca,25260,El Rosal,2018,22065
Cundinamarca,25260,El Rosal,2019,23417
Cundinamarca,25260,El Rosal,2020,24768
Cundinamarca,25260,El Rosal,2021,25757
Cundinamarca,25269,Facatativá,2018,139441
Cundinamarca,25269,Facatativá,2019,148001
Cundinamarca,25269,Facatativá,2020,155978
Cundinamarca,25269,Facatativá,2021,162205
Cundinamarca,25279,Fómeque,2018,11986
Cundinamarca,25279,Fómeque,2019,12367
Cundinamarca,25279,Fómeque,2020,12803
Cundinamarca,25279,Fómeque,2021,13311
Cundinamarca,25281,Fosca,2018,5784
Cundinamarca,25281,Fosca,2019,5892
Cundinamarca,25281,Fosca,2020,6038
Cundinamarca,25281,Fosca,2021,6278
Cundinamarca,25286,Funza,2018,93154
Cundinamarca,25286,Funza,2019,99387
Cundinamarca,25286,Funza,2020,105086
Cundinamarca,25286,Funza,2021,109281
Cundinamarca,25288,Fúquene,2018,4904
Cundinamarca,25288,Fúquene,2019,5047
Cundinamarca,25288,Fúquene,2020,5211
Cundinamarca,25288,Fúquene,2021,5418
Cundinamarca,25290,Fusagasugá,2018,138498
Cundinamarca,25290,Fusagasugá,2019,146556
Cundinamarca,25290,Fusagasugá,2020,154143
Cundinamarca,25290,Fusagasugá,2021,160296
Cundinamarca,25293,Gachalá,2018,4436
Cundinamarca,25293,Gachalá,2019,4386
Cundinamarca,25293,Gachalá,2020,4405
Cundinamarca,25293,Gachalá,2021,4580
Cundinamarca,25295,Gachancipá,2018,17026
Cundinamarca,25295,Gachancipá,2019,18264
Cundinamarca,25295,Gachancipá,2020,19376
Cundinamarca,25295,Gachancipá,2021,20150
Cundinamarca,25297,Gachetá,2018,8425
Cundinamarca,25297,Gachetá,2019,8439
Cundinamarca,25297,Gachetá,2020,8539
Cundinamarca,25297,Gachetá,2021,8878
Cundinamarca,25299,Gama,2018,3120
Cundinamarca,25299,Gama,2019,3152
Cundinamarca,25299,Gama,2020,3214
Cundinamarca,25299,Gama,2021,3342
Cundinamarca,25307,Girardot,2018,101018
Cundinamarca,25307,Girardot,2019,105379
Cundinamarca,25307,Girardot,2020,109792
Cundinamarca,25307,Girardot,2021,114152
Cundinamarca,25312,Granada,2018,7179
Cundinamarca,25312,Granada,2019,7566
Cundinamarca,25312,Granada,2020,7931
Cundinamarca,25312,Granada,2021,8246
Cundinamarca,25317,Guachetá,2018,13285
Cundinamarca,25317,Guachetá,2019,13749
Cundinamarca,25317,Guachetá,2020,14241
Cundinamarca,25317,Guachetá,2021,14807
Cundinamarca,25320,Guaduas,2018,30524
Cundinamarca,25320,Guaduas,2019,31869
Cundinamarca,25320,Guaduas,2020,33212
Cundinamarca,25320,Guaduas,2021,34531
Cundinamarca,25322,Guasca,2018,15348
Cundinamarca,25322,Guasca,2019,16166
Cundinamarca,25322,Guasca,2020,16934
Cundinamarca,25322,Guasca,2021,17607
Cundinamarca,25324,Guataquí,2018,2848
Cundinamarca,25324,Guataquí,2019,2811
Cundinamarca,25324,Guataquí,2020,2772
Cundinamarca,25324,Guataquí,2021,2882
Cundinamarca,25326,Guatavita,2018,6325
Cundinamarca,25326,Guatavita,2019,6561
Cundinamarca,25326,Guatavita,2020,6811
Cundinamarca,25326,Guatavita,2021,7082
Cundinamarca,25328,Guayabal de Síquima,2018,4444
Cundinamarca,25328,Guayabal de Síquima,2019,4587
Cundinamarca,25328,Guayabal de Síquima,2020,4743
Cundinamarca,25328,Guayabal de Síquima,2021,4931
Cundinamarca,25335,Guayabetal,2018,6232
Cundinamarca,25335,Guayabetal,2019,6485
Cundinamarca,25335,Guayabetal,2020,6744
Cundinamarca,25335,Guayabetal,2021,7012
Cundinamarca,25339,Gutiérrez,2018,3410
Cundinamarca,25339,Gutiérrez,2019,3478
Cundinamarca,25339,Gutiérrez,2020,3567
Cundinamarca,25339,Gutiérrez,2021,3709
Cundinamarca,25368,Jerusalén,2018,2281
Cundinamarca,25368,Jerusalén,2019,2283
Cundinamarca,25368,Jerusalén,2020,2315
Cundinamarca,25368,Jerusalén,2021,2407
Cundinamarca,25372,Junín,2018,5823
Cundinamarca,25372,Junín,2019,5920
Cundinamarca,25372,Junín,2020,6074
Cundinamarca,25372,Junín,2021,6315
Cundinamarca,25377,La Calera,2018,29868
Cundinamarca,25377,La Calera,2019,31432
Cundinamarca,25377,La Calera,2020,32917
Cundinamarca,25377,La Calera,2021,34224
Cundinamarca,25386,La Mesa,2018,32694
Cundinamarca,25386,La Mesa,2019,34465
Cundinamarca,25386,La Mesa,2020,36129
Cundinamarca,25386,La Mesa,2021,37564
Cundinamarca,25394,La Palma,2018,9467
Cundinamarca,25394,La Palma,2019,9588
Cundinamarca,25394,La Palma,2020,9810
Cundinamarca,25394,La Palma,2021,10200
Cundinamarca,25398,La Peña,2018,5911
Cundinamarca,25398,La Peña,2019,5976
Cundinamarca,25398,La Peña,2020,6095
Cundinamarca,25398,La Peña,2021,6337
Cundinamarca,25402,La Vega,2018,16986
Cundinamarca,25402,La Vega,2019,17830
Cundinamarca,25402,La Vega,2020,18642
Cundinamarca,25402,La Vega,2021,19382
Cundinamarca,25407,Lenguazaque,2018,10080
Cundinamarca,25407,Lenguazaque,2019,10424
Cundinamarca,25407,Lenguazaque,2020,10794
Cundinamarca,25407,Lenguazaque,2021,11223
Cundinamarca,25426,Machetá,2018,6124
Cundinamarca,25426,Machetá,2019,6171
Cundinamarca,25426,Machetá,2020,6278
Cundinamarca,25426,Machetá,2021,6527
Cundinamarca,25430,Madrid,2018,112254
Cundinamarca,25430,Madrid,2019,120067
Cundinamarca,25430,Madrid,2020,127138
Cundinamarca,25430,Madrid,2021,132214
Cundinamarca,25436,Manta,2018,3737
Cundinamarca,25436,Manta,2019,3795
Cundinamarca,25436,Manta,2020,3893
Cundinamarca,25436,Manta,2021,4048
Cundinamarca,25438,Medina,2018,8014
Cundinamarca,25438,Medina,2019,8064
Cundinamarca,25438,Medina,2020,8211
Cundinamarca,25438,Medina,2021,8537
Cundinamarca,25473,Mosquera,2018,130221
Cundinamarca,25473,Mosquera,2019,141171
Cundinamarca,25473,Mosquera,2020,150665
Cundinamarca,25473,Mosquera,2021,156680
Cundinamarca,25483,Nariño,2018,2333
Cundinamarca,25483,Nariño,2019,2395
Cundinamarca,25483,Nariño,2020,2464
Cundinamarca,25483,Nariño,2021,2562
Cundinamarca,25486,Nemocón,2018,13171
Cundinamarca,25486,Nemocón,2019,13868
Cundinamarca,25486,Nemocón,2020,14532
Cundinamarca,25486,Nemocón,2021,15109
Cundinamarca,25488,Nilo,2018,10819
Cundinamarca,25488,Nilo,2019,11441
Cundinamarca,25488,Nilo,2020,12028
Cundinamarca,25488,Nilo,2021,12508
Cundinamarca,25489,Nimaima,2018,3589
Cundinamarca,25489,Nimaima,2019,3665
Cundinamarca,25489,Nimaima,2020,3763
Cundinamarca,25489,Nimaima,2021,3912
Cundinamarca,25491,Nocaima,2018,6092
Cundinamarca,25491,Nocaima,2019,6317
Cundinamarca,25491,Nocaima,2020,6562
Cundinamarca,25491,Nocaima,2021,6823
Cundinamarca,25506,Venecia,2018,4218
Cundinamarca,25506,Venecia,2019,4320
Cundinamarca,25506,Venecia,2020,4449
Cundinamarca,25506,Venecia,2021,4626
Cundinamarca,25513,Pacho,2018,24413
Cundinamarca,25513,Pacho,2019,25046
Cundinamarca,25513,Pacho,2020,25803
Cundinamarca,25513,Pacho,2021,26828
Cundinamarca,25518,Paime,2018,4186
Cundinamarca,25518,Paime,2019,4206
Cundinamarca,25518,Paime,2020,4279
Cundinamarca,25518,Paime,2021,4449
Cundinamarca,25524,Pandi,2018,4973
Cundinamarca,25524,Pandi,2019,5146
Cundinamarca,25524,Pandi,2020,5334
Cundinamarca,25524,Pandi,2021,5546
Cundinamarca,25530,Paratebueno,2018,8328
Cundinamarca,25530,Paratebueno,2019,8786
Cundinamarca,25530,Paratebueno,2020,9218
Cundinamarca,25530,Paratebueno,2021,9584
Cundinamarca,25535,Pasca,2018,9105
Cundinamarca,25535,Pasca,2019,9341
Cundinamarca,25535,Pasca,2020,9626
Cundinamarca,25535,Pasca,2021,10008
Cundinamarca,25572,Puerto Salgar,2018,15453
Cundinamarca,25572,Puerto Salgar,2019,16058
Cundinamarca,25572,Puerto Salgar,2020,16671
Cundinamarca,25572,Puerto Salgar,2021,17333
Cundinamarca,25580,Pulí,2018,3327
Cundinamarca,25580,Pulí,2019,3369
Cundinamarca,25580,Pulí,2020,3438
Cundinamarca,25580,Pulí,2021,3575
Cundinamarca,25592,Quebradanegra,2018,4724
Cundinamarca,25592,Quebradanegra,2019,4807
Cundinamarca,25592,Quebradanegra,2020,4927
Cundinamarca,25592,Quebradanegra,2021,5123
Cundinamarca,25594,Quetame,2018,5072
Cundinamarca,25594,Quetame,2019,5176
Cundinamarca,25594,Quetame,2020,5315
Cundinamarca,25594,Quetame,2021,5526
Cundinamarca,25596,Quipile,2018,6291
Cundinamarca,25596,Quipile,2019,6380
Cundinamarca,25596,Quipile,2020,6536
Cundinamarca,25596,Quipile,2021,6796
Cundinamarca,25599,Apulo,2018,8192
Cundinamarca,25599,Apulo,2019,8457
Cundinamarca,25599,Apulo,2020,8747
Cundinamarca,25599,Apulo,2021,9094
Cundinamarca,25612,Ricaurte,2018,12881
Cundinamarca,25612,Ricaurte,2019,13652
Cundinamarca,25612,Ricaurte,2020,14367
Cundinamarca,25612,Ricaurte,2021,14941
Cundinamarca,25645,San Antonio del Tequendama,2018,11870
Cundinamarca,25645,San Antonio del Tequendama,2019,12340
Cundinamarca,25645,San Antonio del Tequendama,2020,12829
Cundinamarca,25645,San Antonio del Tequendama,2021,13339
Cundinamarca,25649,San Bernardo,2018,8487
Cundinamarca,25649,San Bernardo,2019,8703
Cundinamarca,25649,San Bernardo,2020,8984
Cundinamarca,25649,San Bernardo,2021,9341
Cundinamarca,25653,San Cayetano,2018,4846
Cundinamarca,25653,San Cayetano,2019,4892
Cundinamarca,25653,San Cayetano,2020,4978
Cundinamarca,25653,San Cayetano,2021,5176
Cundinamarca,25658,San Francisco,2018,10755
Cundinamarca,25658,San Francisco,2019,11316
Cundinamarca,25658,San Francisco,2020,11844
Cundinamarca,25658,San Francisco,2021,12314
Cundinamarca,25662,San Juan de Rioseco,2018,8181
Cundinamarca,25662,San Juan de Rioseco,2019,8324
Cundinamarca,25662,San Juan de Rioseco,2020,8537
Cundinamarca,25662,San Juan de Rioseco,2021,8876
Cundinamarca,25718,Sasaima,2018,10711
Cundinamarca,25718,Sasaima,2019,11104
Cundinamarca,25718,Sasaima,2020,11521
Cundinamarca,25718,Sasaima,2021,11979
Cundinamarca,25736,Sesquilé,2018,11423
Cundinamarca,25736,Sesquilé,2019,12052
Cundinamarca,25736,Sesquilé,2020,12645
Cundinamarca,25736,Sesquilé,2021,13147
Cundinamarca,25740,Sibaté,2018,33491
Cundinamarca,25740,Sibaté,2019,35102
Cundinamarca,25740,Sibaté,2020,36658
Cundinamarca,25740,Sibaté,2021,38114
Cundinamarca,25743,Silvania,2018,21625
Cundinamarca,25743,Silvania,2019,22550
Cundinamarca,25743,Silvania,2020,23489
Cundinamarca,25743,Silvania,2021,24422
Cundinamarca,25745,Simijaca,2018,12847
Cundinamarca,25745,Simijaca,2019,13465
Cundinamarca,25745,Simijaca,2020,14062
Cundinamarca,25745,Simijaca,2021,14620
Cundinamarca,25754,Soacha,2018,660179
Cundinamarca,25754,Soacha,2019,709276
Cundinamarca,25754,Soacha,2020,753548
Cundinamarca,25754,Soacha,2021,783632
Cundinamarca,25758,Sopó,2018,25782
Cundinamarca,25758,Sopó,2019,27456
Cundinamarca,25758,Sopó,2020,28999
Cundinamarca,25758,Sopó,2021,30157
Cundinamarca,25769,Subachoque,2018,15690
Cundinamarca,25769,Subachoque,2019,16183
Cundinamarca,25769,Subachoque,2020,16743
Cundinamarca,25769,Subachoque,2021,17408
Cundinamarca,25772,Suesca,2018,17021
Cundinamarca,25772,Suesca,2019,17902
Cundinamarca,25772,Suesca,2020,18741
Cundinamarca,25772,Suesca,2021,19485
Cundinamarca,25777,Supatá,2018,5203
Cundinamarca,25777,Supatá,2019,5361
Cundinamarca,25777,Supatá,2020,5543
Cundinamarca,25777,Supatá,2021,5763
Cundinamarca,25779,Susa,2018,6454
Cundinamarca,25779,Susa,2019,6769
Cundinamarca,25779,Susa,2020,7067
Cundinamarca,25779,Susa,2021,7348
Cundinamarca,25781,Sutatausa,2018,5887
Cundinamarca,25781,Sutatausa,2019,6169
Cundinamarca,25781,Sutatausa,2020,6441
Cundinamarca,25781,Sutatausa,2021,6697
Cundinamarca,25785,Tabio,2018,21665
Cundinamarca,25785,Tabio,2019,22983
Cundinamarca,25785,Tabio,2020,24206
Cundinamarca,25785,Tabio,2021,25172
Cundinamarca,25793,Tausa,2018,8067
Cundinamarca,25793,Tausa,2019,8354
Cundinamarca,25793,Tausa,2020,8654
Cundinamarca,25793,Tausa,2021,8998
Cundinamarca,25797,Tena,2018,9567
Cundinamarca,25797,Tena,2019,10065
Cundinamarca,25797,Tena,2020,10531
Cundinamarca,25797,Tena,2021,10949
Cundinamarca,25799,Tenjo,2018,21935
Cundinamarca,25799,Tenjo,2019,23052
Cundinamarca,25799,Tenjo,2020,24096
Cundinamarca,25799,Tenjo,2021,25053
Cundinamarca,25805,Tibacuy,2018,4335
Cundinamarca,25805,Tibacuy,2019,4477
Cundinamarca,25805,Tibacuy,2020,4639
Cundinamarca,25805,Tibacuy,2021,4823
Cundinamarca,25807,Tibirita,2018,3158
Cundinamarca,25807,Tibirita,2019,3207
