municipio,codigo_dane,fecha_año,cantidad,dpnom,pob,tasa_terrorismo
YOPAL (CT),85001,2020,1.0,Casanare,177688.0,0.5627842060240421
YOPAL (CT),85001,2022,2.0,,,
YOTOCO,76890,2013,1.0,Valle del Cauca,15831.0,6.316720358789716
YUMBO,76892,2014,2.0,Valle del Cauca,102729.0,1.9468699198863026
YUMBO,76892,2016,1.0,Valle del Cauca,104677.0,0.9553196977368477
YUMBO,76892,2020,1.0,Valle del Cauca,110069.0,0.9085210186337661
YUMBO,76892,2021,1.0,Valle del Cauca,110683.0,0.9034811127273383
ZAPATOCA,68895,2011,1.0,Santander,9585.0,10.432968179447053
ZARAGOZA,5895,2013,1.0,Antioquia,24042.0,4.159387738124948
ZARAGOZA,5895,2016,1.0,Antioquia,24233.0,4.12660421738951
ZARAGOZA,5895,2017,1.0,Antioquia,24430.0,4.093327875562832
ZARAGOZA,5895,2018,1.0,Antioquia,24651.0,4.056630562654659
ZARAGOZA,5895,2019,4.0,Antioquia,25210.0,15.866719555731853
ZARAGOZA,5895,2020,1.0,Antioquia,25703.0,3.8905964284324788
ZARAGOZA,5895,2022,2.0,,,
