municipio,codigo_dane,fecha_año,cantidad
CONDOTO,27205,2011,1.0
CONDOTO,27205,2012,5.0
CONDOTO,27205,2013,3.0
CONDOTO,27205,2014,9.0
CONDOTO,27205,2015,5.0
CONDOTO,27205,2016,1.0
CONDOTO,27205,2017,4.0
CONDOTO,27205,2018,1.0
CONDOTO,27205,2019,4.0
CONDOTO,27205,2020,1.0
CONDOTO,27205,2021,6.0
CONFINES,68209,2012,1.0
CONFINES,68209,2015,1.0
CONFINES,68209,2019,1.0
CONSACA,52207,2010,2.0
CONSACA,52207,2011,1.0
CONSACA,52207,2012,1.0
CONSACA,52207,2013,2.0
CONSACA,52207,2014,3.0
CONSACA,52207,2015,4.0
CONSACA,52207,2017,1.0
CONSACA,52207,2019,1.0
CONTADERO,52210,2010,1.0
CONTADERO,52210,2011,3.0
CONTADERO,52210,2012,2.0
CONTADERO,52210,2013,4.0
CONTADERO,52210,2014,1.0
CONTADERO,52210,2016,4.0
CONTADERO,52210,2019,6.0
CONTRATACIÓN,68211,2012,1.0
CONTRATACIÓN,68211,2015,1.0
CONTRATACIÓN,68211,2016,1.0
CONVENCIÓN,54206,2010,22.0
CONVENCIÓN,54206,2011,19.0
CONVENCIÓN,54206,2012,21.0
CONVENCIÓN,54206,2013,17.0
CONVENCIÓN,54206,2014,15.0
CONVENCIÓN,54206,2015,7.0
CONVENCIÓN,54206,2016,14.0
CONVENCIÓN,54206,2017,14.0
CONVENCIÓN,54206,2018,22.0
CONVENCIÓN,54206,2019,22.0
CONVENCIÓN,54206,2020,16.0
CONVENCIÓN,54206,2021,13.0
COPACABANA,5212,2010,28.0
COPACABANA,5212,2011,17.0
COPACABANA,5212,2012,27.0
COPACABANA,5212,2013,25.0
COPACABANA,5212,2014,33.0
COPACABANA,5212,2015,23.0
COPACABANA,5212,2016,21.0
COPACABANA,5212,2017,17.0
COPACABANA,5212,2018,19.0
COPACABANA,5212,2019,21.0
COPACABANA,5212,2020,19.0
COPACABANA,5212,2021,27.0
COPER,15212,2012,3.0
COPER,15212,2014,1.0
COPER,15212,2016,2.0
COPER,15212,2018,1.0
COPER,15212,2019,2.0
CORINTO,19212,2010,30.0
CORINTO,19212,2011,34.0
CORINTO,19212,2012,47.0
CORINTO,19212,2013,36.0
CORINTO,19212,2014,19.0
CORINTO,19212,2015,40.0
CORINTO,19212,2016,31.0
CORINTO,19212,2017,35.0
CORINTO,19212,2018,56.0
CORINTO,19212,2019,70.0
CORINTO,19212,2020,50.0
CORINTO,19212,2021,51.0
COROMORO,68217,2010,2.0
COROMORO,68217,2011,1.0
COROZAL,70215,2010,7.0
COROZAL,70215,2011,2.0
COROZAL,70215,2012,2.0
COROZAL,70215,2013,7.0
COROZAL,70215,2014,12.0
COROZAL,70215,2015,12.0
COROZAL,70215,2016,2.0
COROZAL,70215,2017,4.0
COROZAL,70215,2018,7.0
COROZAL,70215,2019,16.0
COROZAL,70215,2020,13.0
COROZAL,70215,2021,9.0
COTA,25214,2010,1.0
COTA,25214,2012,2.0
COTA,25214,2013,2.0
COTA,25214,2014,3.0
COTA,25214,2017,3.0
COTA,25214,2018,3.0
COTA,25214,2019,5.0
COTA,25214,2020,2.0
COTA,25214,2021,4.0
COTORRA,23300,2010,1.0
COTORRA,23300,2011,4.0
COTORRA,23300,2012,4.0
COTORRA,23300,2013,2.0
COTORRA,23300,2014,2.0
COTORRA,23300,2015,1.0
COTORRA,23300,2016,5.0
COTORRA,23300,2017,2.0
COTORRA,23300,2018,5.0
COTORRA,23300,2019,4.0
COTORRA,23300,2020,6.0
COVARACHÍA,15218,2016,1.0
COVARACHÍA,15218,2017,1.0
COVARACHÍA,15218,2021,2.0
COVEÑAS,70221,2010,3.0
COVEÑAS,70221,2011,3.0
COVEÑAS,70221,2012,3.0
COVEÑAS,70221,2013,9.0
COVEÑAS,70221,2014,3.0
COVEÑAS,70221,2015,5.0
COVEÑAS,70221,2016,1.0
COVEÑAS,70221,2017,7.0
COVEÑAS,70221,2018,10.0
COVEÑAS,70221,2019,4.0
COVEÑAS,70221,2020,3.0
COVEÑAS,70221,2021,18.0
COYAIMA,73217,2010,3.0
COYAIMA,73217,2011,6.0
COYAIMA,73217,2012,3.0
COYAIMA,73217,2013,5.0
COYAIMA,73217,2014,6.0
COYAIMA,73217,2015,6.0
COYAIMA,73217,2016,1.0
COYAIMA,73217,2017,5.0
COYAIMA,73217,2018,9.0
COYAIMA,73217,2019,7.0
COYAIMA,73217,2020,1.0
COYAIMA,73217,2021,9.0
CRAVO NORTE,81220,2011,5.0
CRAVO NORTE,81220,2012,1.0
CRAVO NORTE,81220,2013,2.0
CRAVO NORTE,81220,2015,2.0
CRAVO NORTE,81220,2016,1.0
CRAVO NORTE,81220,2017,1.0
CRAVO NORTE,81220,2018,2.0
CRAVO NORTE,81220,2019,1.0
CRAVO NORTE,81220,2020,1.0
CRAVO NORTE,81220,2021,7.0
CUASPUD,52224,2010,2.0
CUASPUD,52224,2011,1.0
CUASPUD,52224,2012,3.0
CUASPUD,52224,2013,1.0
CUASPUD,52224,2015,1.0
CUASPUD,52224,2016,1.0
CUASPUD,52224,2018,1.0
CUASPUD,52224,2019,1.0
CUASPUD,52224,2020,2.0
CUASPUD,52224,2021,4.0
CUBARRAL,50223,2011,4.0
CUBARRAL,50223,2012,2.0
CUBARRAL,50223,2014,4.0
CUBARRAL,50223,2015,1.0
CUBARRAL,50223,2016,2.0
CUBARRAL,50223,2019,2.0
CUBARRAL,50223,2021,1.0
CUBARÁ,15223,2010,2.0
CUBARÁ,15223,2011,2.0
CUBARÁ,15223,2012,5.0
CUBARÁ,15223,2013,2.0
CUBARÁ,15223,2014,1.0
CUBARÁ,15223,2015,3.0
CUBARÁ,15223,2018,4.0
CUBARÁ,15223,2019,1.0
CUBARÁ,15223,2021,2.0
CUCAITA,15224,2012,1.0
CUCAITA,15224,2015,1.0
CUCUNUBÁ,25224,2011,2.0
CUCUNUBÁ,25224,2012,1.0
CUCUNUBÁ,25224,2013,2.0
CUCUNUBÁ,25224,2015,1.0
CUCUNUBÁ,25224,2016,2.0
CUCUNUBÁ,25224,2017,1.0
CUCUNUBÁ,25224,2018,1.0
CUCUNUBÁ,25224,2019,4.0
CUCUNUBÁ,25224,2020,1.0
CUCUTILLA,54223,2013,3.0
CUCUTILLA,54223,2016,1.0
CUCUTILLA,54223,2017,1.0
CUCUTILLA,54223,2018,1.0
CUMARAL,50226,2010,4.0
CUMARAL,50226,2011,2.0
CUMARAL,50226,2012,4.0
CUMARAL,50226,2013,3.0
CUMARAL,50226,2014,4.0
CUMARAL,50226,2015,4.0
CUMARAL,50226,2016,7.0
CUMARAL,50226,2017,2.0
CUMARAL,50226,2018,1.0
CUMARAL,50226,2019,1.0
CUMARAL,50226,2020,2.0
CUMARAL,50226,2021,4.0
CUMARIBO,99773,2010,12.0
CUMARIBO,99773,2011,7.0
CUMARIBO,99773,2012,22.0
CUMARIBO,99773,2013,7.0
CUMARIBO,99773,2014,4.0
CUMARIBO,99773,2015,7.0
CUMARIBO,99773,2016,3.0
CUMARIBO,99773,2017,11.0
CUMARIBO,99773,2018,7.0
CUMARIBO,99773,2019,4.0
CUMARIBO,99773,2020,7.0
CUMARIBO,99773,2021,4.0
CUMBAL,52227,2010,1.0
CUMBAL,52227,2011,1.0
CUMBAL,52227,2012,2.0
CUMBAL,52227,2013,5.0
CUMBAL,52227,2014,6.0
CUMBAL,52227,2015,1.0
CUMBAL,52227,2016,3.0
CUMBAL,52227,2017,4.0
CUMBAL,52227,2018,3.0
CUMBAL,52227,2019,3.0
CUMBAL,52227,2020,3.0
CUMBAL,52227,2021,5.0
CUMBITARA,52233,2010,5.0
CUMBITARA,52233,2011,4.0
CUMBITARA,52233,2012,2.0
CUMBITARA,52233,2013,3.0
CUMBITARA,52233,2014,8.0
CUMBITARA,52233,2015,5.0
CUMBITARA,52233,2017,5.0
CUMBITARA,52233,2018,3.0
CUMBITARA,52233,2019,15.0
CUMBITARA,52233,2020,9.0
CUMBITARA,52233,2021,7.0
CUNDAY,73226,2012,2.0
CUNDAY,73226,2013,3.0
CUNDAY,73226,2014,3.0
CUNDAY,73226,2016,3.0
CUNDAY,73226,2017,2.0
CUNDAY,73226,2020,3.0
CUNDAY,73226,2021,4.0
CURILLO,18205,2010,14.0
CURILLO,18205,2011,6.0
CURILLO,18205,2012,14.0
CURILLO,18205,2013,4.0
CURILLO,18205,2014,1.0
CURILLO,18205,2015,3.0
CURILLO,18205,2016,3.0
CURILLO,18205,2017,2.0
CURILLO,18205,2018,8.0
CURILLO,18205,2019,7.0
CURILLO,18205,2020,4.0
CURILLO,18205,2021,6.0
CURITÍ,68229,2010,1.0
CURITÍ,68229,2012,3.0
CURITÍ,68229,2013,1.0
CURITÍ,68229,2015,1.0
CURITÍ,68229,2018,1.0
CURITÍ,68229,2021,1.0
CURUMANÍ,20228,2010,5.0
CURUMANÍ,20228,2011,3.0
CURUMANÍ,20228,2012,7.0
CURUMANÍ,20228,2013,5.0
CURUMANÍ,20228,2014,8.0
CURUMANÍ,20228,2015,8.0
CURUMANÍ,20228,2016,4.0
CURUMANÍ,20228,2017,8.0
CURUMANÍ,20228,2018,14.0
CURUMANÍ,20228,2019,7.0
CURUMANÍ,20228,2020,8.0
CURUMANÍ,20228,2021,9.0
CUÍTIVA,15226,2012,2.0
CUÍTIVA,15226,2021,1.0
CÁCERES,5120,2010,23.0
CÁCERES,5120,2011,28.0
CÁCERES,5120,2012,24.0
CÁCERES,5120,2013,23.0
CÁCERES,5120,2014,27.0
CÁCERES,5120,2015,26.0
CÁCERES,5120,2016,19.0
CÁCERES,5120,2017,16.0
CÁCERES,5120,2018,54.0
CÁCERES,5120,2019,81.0
CÁCERES,5120,2020,74.0
CÁCERES,5120,2021,41.0
CÁCOTA,54125,2014,1.0
CÁCOTA,54125,2015,1.0
CÁCOTA,54125,2016,2.0
CÁCOTA,54125,2017,1.0
CÁCOTA,54125,2021,3.0
CÉRTEGUI,27160,2011,1.0
CÉRTEGUI,27160,2014,2.0
CÉRTEGUI,27160,2015,1.0
CÉRTEGUI,27160,2016,2.0
CÉRTEGUI,27160,2018,3.0
CÉRTEGUI,27160,2019,1.0
CÉRTEGUI,27160,2020,1.0
CÉRTEGUI,27160,2021,6.0
CÓMBITA,15204,2011,2.0
CÓMBITA,15204,2014,2.0
CÓMBITA,15204,2015,3.0
CÓMBITA,15204,2016,4.0
CÓMBITA,15204,2017,1.0
CÓMBITA,15204,2018,1.0
CÓMBITA,15204,2019,2.0
CÓMBITA,15204,2020,5.0
CÓMBITA,15204,2021,2.0
CÓRDOBA,13212,2010,3.0
CÓRDOBA,13212,2011,3.0
CÓRDOBA,13212,2014,1.0
CÓRDOBA,13212,2015,1.0
CÓRDOBA,13212,2016,1.0
CÓRDOBA,13212,2018,1.0
CÓRDOBA,13212,2019,1.0
CÓRDOBA,13212,2020,1.0
CÓRDOBA,13212,2021,1.0
CÓRDOBA,52215,2010,1.0
CÓRDOBA,52215,2011,2.0
CÓRDOBA,52215,2012,3.0
CÓRDOBA,52215,2013,3.0
CÓRDOBA,52215,2014,2.0
CÓRDOBA,52215,2015,8.0
CÓRDOBA,52215,2016,2.0
CÓRDOBA,52215,2017,2.0
CÓRDOBA,52215,2018,1.0
CÓRDOBA,52215,2019,3.0
CÓRDOBA,63212,2010,1.0
CÓRDOBA,63212,2012,1.0
CÓRDOBA,63212,2014,1.0
CÓRDOBA,63212,2016,1.0
CÓRDOBA,63212,2017,1.0
CÚCUTA (CT),54001,2010,268.0
CÚCUTA (CT),54001,2011,295.0
CÚCUTA (CT),54001,2012,345.0
CÚCUTA (CT),54001,2013,261.0
CÚCUTA (CT),54001,2014,182.0
CÚCUTA (CT),54001,2015,177.0
CÚCUTA (CT),54001,2016,258.0
CÚCUTA (CT),54001,2017,246.0
CÚCUTA (CT),54001,2018,192.0
CÚCUTA (CT),54001,2019,200.0
CÚCUTA (CT),54001,2020,257.0
CÚCUTA (CT),54001,2021,258.0
DABEIBA,5234,2010,6.0
DABEIBA,5234,2011,8.0
DABEIBA,5234,2012,7.0
DABEIBA,5234,2013,9.0
DABEIBA,5234,2014,3.0
DABEIBA,5234,2015,8.0
DABEIBA,5234,2016,6.0
DABEIBA,5234,2017,11.0
DABEIBA,5234,2018,8.0
DABEIBA,5234,2019,12.0
DABEIBA,5234,2020,16.0
DABEIBA,5234,2021,21.0
DAGUA,76233,2010,21.0
DAGUA,76233,2011,19.0
DAGUA,76233,2012,22.0
DAGUA,76233,2013,20.0
DAGUA,76233,2014,23.0
DAGUA,76233,2015,12.0
DAGUA,76233,2016,12.0
DAGUA,76233,2017,21.0
DAGUA,76233,2018,13.0
DAGUA,76233,2019,9.0
DAGUA,76233,2020,10.0
DAGUA,76233,2021,16.0
DIBULLA,44090,2010,18.0
DIBULLA,44090,2011,12.0
DIBULLA,44090,2012,35.0
DIBULLA,44090,2013,19.0
DIBULLA,44090,2014,6.0
DIBULLA,44090,2015,3.0
DIBULLA,44090,2016,8.0
DIBULLA,44090,2017,14.0
DIBULLA,44090,2018,6.0
DIBULLA,44090,2019,19.0
DIBULLA,44090,2020,11.0
DIBULLA,44090,2021,14.0
DISTRACCIÓN,44098,2010,2.0
DISTRACCIÓN,44098,2014,2.0
DISTRACCIÓN,44098,2015,2.0
DISTRACCIÓN,44098,2016,1.0
DISTRACCIÓN,44098,2017,1.0
DOLORES,73236,2010,1.0
DOLORES,73236,2011,2.0
DOLORES,73236,2012,1.0
DOLORES,73236,2014,1.0
DOLORES,73236,2015,2.0
DOLORES,73236,2017,2.0
DOLORES,73236,2018,2.0
DOLORES,73236,2019,1.0
DOLORES,73236,2021,2.0
DON MATÍAS,5237,2010,6.0
DON MATÍAS,5237,2011,9.0
DON MATÍAS,5237,2012,10.0
DON MATÍAS,5237,2013,5.0
DON MATÍAS,5237,2014,3.0
DON MATÍAS,5237,2015,4.0
DON MATÍAS,5237,2016,10.0
DON MATÍAS,5237,2017,3.0
DON MATÍAS,5237,2018,7.0
DON MATÍAS,5237,2019,7.0
DON MATÍAS,5237,2020,2.0
DON MATÍAS,5237,2021,10.0
DOSQUEBRADAS,66170,2010,111.0
DOSQUEBRADAS,66170,2011,71.0
DOSQUEBRADAS,66170,2012,69.0
DOSQUEBRADAS,66170,2013,59.0
DOSQUEBRADAS,66170,2014,63.0
DOSQUEBRADAS,66170,2015,55.0
DOSQUEBRADAS,66170,2016,45.0
DOSQUEBRADAS,66170,2017,56.0
DOSQUEBRADAS,66170,2018,44.0
DOSQUEBRADAS,66170,2019,33.0
DOSQUEBRADAS,66170,2020,34.0
DOSQUEBRADAS,66170,2021,47.0
DUITAMA,15238,2010,13.0
DUITAMA,15238,2011,6.0
DUITAMA,15238,2012,9.0
DUITAMA,15238,2013,9.0
DUITAMA,15238,2014,11.0
DUITAMA,15238,2015,13.0
DUITAMA,15238,2016,4.0
DUITAMA,15238,2017,6.0
DUITAMA,15238,2018,2.0
DUITAMA,15238,2019,4.0
DUITAMA,15238,2020,4.0
DUITAMA,15238,2021,7.0
DURANIA,54239,2012,1.0
DURANIA,54239,2013,1.0
DURANIA,54239,2015,3.0
DURANIA,54239,2018,2.0
DURANIA,54239,2019,1.0
EBÉJICO,5240,2010,3.0
EBÉJICO,5240,2011,6.0
EBÉJICO,5240,2012,4.0
EBÉJICO,5240,2013,3.0
EBÉJICO,5240,2014,8.0
EBÉJICO,5240,2015,2.0
EBÉJICO,5240,2016,6.0
EBÉJICO,5240,2017,8.0
EBÉJICO,5240,2018,2.0
EBÉJICO,5240,2019,6.0
EBÉJICO,5240,2020,6.0
EBÉJICO,5240,2021,4.0
EL BAGRE,5250,2010,23.0
EL BAGRE,5250,2011,14.0
EL BAGRE,5250,2012,21.0
EL BAGRE,5250,2013,39.0
EL BAGRE,5250,2014,49.0
EL BAGRE,5250,2015,44.0
EL BAGRE,5250,2016,38.0
EL BAGRE,5250,2017,11.0
EL BAGRE,5250,2018,46.0
EL BAGRE,5250,2019,39.0
EL BAGRE,5250,2020,51.0
EL BAGRE,5250,2021,35.0
EL BANCO,47245,2010,12.0
EL BANCO,47245,2011,15.0
EL BANCO,47245,2012,15.0
EL BANCO,47245,2013,20.0
EL BANCO,47245,2014,16.0
EL BANCO,47245,2015,9.0
EL BANCO,47245,2016,8.0
EL BANCO,47245,2017,9.0
EL BANCO,47245,2018,8.0
EL BANCO,47245,2019,11.0
EL BANCO,47245,2020,5.0
EL BANCO,47245,2021,7.0
EL CAIRO,76246,2010,12.0
EL CAIRO,76246,2011,11.0
EL CAIRO,76246,2012,6.0
EL CAIRO,76246,2013,2.0
EL CAIRO,76246,2014,1.0
EL CAIRO,76246,2015,4.0
EL CAIRO,76246,2016,3.0
EL CAIRO,76246,2017,3.0
EL CAIRO,76246,2018,1.0
EL CAIRO,76246,2019,10.0
EL CAIRO,76246,2020,10.0
EL CAIRO,76246,2021,5.0
EL CALVARIO,50245,2021,1.0
EL CANTÓN DEL SAN PABLO,27135,2010,1.0
EL CANTÓN DEL SAN PABLO,27135,2011,2.0
EL CANTÓN DEL SAN PABLO,27135,2012,1.0
EL CANTÓN DEL SAN PABLO,27135,2013,1.0
EL CANTÓN DEL SAN PABLO,27135,2014,2.0
EL CANTÓN DEL SAN PABLO,27135,2015,1.0
EL CANTÓN DEL SAN PABLO,27135,2016,2.0
EL CANTÓN DEL SAN PABLO,27135,2017,2.0
EL CANTÓN DEL SAN PABLO,27135,2018,2.0
EL CANTÓN DEL SAN PABLO,27135,2020,2.0
EL CANTÓN DEL SAN PABLO,27135,2021,7.0
EL CARMEN,54245,2010,4.0
EL CARMEN,54245,2011,5.0
EL CARMEN,54245,2012,7.0
EL CARMEN,54245,2013,11.0
EL CARMEN,54245,2014,4.0
EL CARMEN,54245,2015,2.0
EL CARMEN,54245,2016,1.0
EL CARMEN,54245,2017,10.0
EL CARMEN,54245,2018,11.0
EL CARMEN,54245,2019,3.0
EL CARMEN,54245,2020,6.0
EL CARMEN,54245,2021,4.0
EL CARMEN DE ATRATO,27245,2011,3.0
EL CARMEN DE ATRATO,27245,2012,11.0
EL CARMEN DE ATRATO,27245,2013,1.0
EL CARMEN DE ATRATO,27245,2015,1.0
EL CARMEN DE ATRATO,27245,2018,4.0
EL CARMEN DE ATRATO,27245,2019,2.0
EL CARMEN DE ATRATO,27245,2020,3.0
EL CARMEN DE ATRATO,27245,2021,4.0
EL CARMEN DE BOLÍVAR,13244,2010,8.0
EL CARMEN DE BOLÍVAR,13244,2011,5.0
EL CARMEN DE BOLÍVAR,13244,2012,9.0
EL CARMEN DE BOLÍVAR,13244,2013,8.0
EL CARMEN DE BOLÍVAR,13244,2014,3.0
EL CARMEN DE BOLÍVAR,13244,2015,3.0
EL CARMEN DE BOLÍVAR,13244,2016,13.0
EL CARMEN DE BOLÍVAR,13244,2017,13.0
EL CARMEN DE BOLÍVAR,13244,2018,11.0
EL CARMEN DE BOLÍVAR,13244,2019,23.0
EL CARMEN DE BOLÍVAR,13244,2020,24.0
EL CARMEN DE BOLÍVAR,13244,2021,14.0
EL CARMEN DE CHUCURÍ,68235,2010,2.0
EL CARMEN DE CHUCURÍ,68235,2014,1.0
EL CARMEN DE CHUCURÍ,68235,2016,3.0
EL CARMEN DE CHUCURÍ,68235,2018,1.0
EL CARMEN DE CHUCURÍ,68235,2019,1.0
EL CARMEN DE CHUCURÍ,68235,2020,1.0
EL CARMEN DE CHUCURÍ,68235,2021,2.0
EL CARMEN DE VIBORAL,5148,2010,7.0
EL CARMEN DE VIBORAL,5148,2011,14.0
EL CARMEN DE VIBORAL,5148,2012,11.0
EL CARMEN DE VIBORAL,5148,2013,19.0
EL CARMEN DE VIBORAL,5148,2014,11.0
EL CARMEN DE VIBORAL,5148,2015,11.0
EL CARMEN DE VIBORAL,5148,2016,10.0
EL CARMEN DE VIBORAL,5148,2017,14.0
EL CARMEN DE VIBORAL,5148,2018,13.0
EL CARMEN DE VIBORAL,5148,2019,14.0
EL CARMEN DE VIBORAL,5148,2020,22.0
EL CARMEN DE VIBORAL,5148,2021,13.0
EL CASTILLO,50251,2010,2.0
EL CASTILLO,50251,2011,9.0
EL CASTILLO,50251,2012,2.0
EL CASTILLO,50251,2013,7.0
EL CASTILLO,50251,2014,4.0
EL CASTILLO,50251,2015,1.0
EL CASTILLO,50251,2016,1.0
EL CASTILLO,50251,2017,2.0
EL CASTILLO,50251,2018,1.0
EL CASTILLO,50251,2019,2.0
EL CASTILLO,50251,2020,2.0
EL CASTILLO,50251,2021,1.0
EL CERRITO,76248,2010,44.0
EL CERRITO,76248,2011,58.0
EL CERRITO,76248,2012,46.0
EL CERRITO,76248,2013,54.0
EL CERRITO,76248,2014,51.0
EL CERRITO,76248,2015,85.0
EL CERRITO,76248,2016,29.0
EL CERRITO,76248,2017,29.0
EL CERRITO,76248,2018,39.0
EL CERRITO,76248,2019,43.0
EL CERRITO,76248,2020,26.0
EL CERRITO,76248,2021,32.0
EL CHARCO,52250,2010,17.0
EL CHARCO,52250,2011,11.0
EL CHARCO,52250,2012,11.0
EL CHARCO,52250,2013,5.0
EL CHARCO,52250,2014,10.0
EL CHARCO,52250,2015,8.0
EL CHARCO,52250,2016,8.0
EL CHARCO,52250,2017,16.0
EL CHARCO,52250,2018,14.0
EL CHARCO,52250,2019,11.0
EL CHARCO,52250,2020,7.0
EL CHARCO,52250,2021,15.0
EL COCUY,15244,2010,3.0
EL COCUY,15244,2012,1.0
EL COCUY,15244,2015,1.0
EL COCUY,15244,2018,2.0
EL COCUY,15244,2019,1.0
EL COCUY,15244,2020,1.0
EL COLEGIO,25245,2010,8.0
EL COLEGIO,25245,2011,2.0
EL COLEGIO,25245,2012,4.0
EL COLEGIO,25245,2013,5.0
EL COLEGIO,25245,2014,3.0
EL COLEGIO,25245,2015,3.0
EL COLEGIO,25245,2016,3.0
EL COLEGIO,25245,2017,7.0
EL COLEGIO,25245,2018,4.0
EL COLEGIO,25245,2019,4.0
EL COLEGIO,25245,2020,3.0
EL COLEGIO,25245,2021,3.0
EL COPEY,20238,2010,6.0
EL COPEY,20238,2011,5.0
EL COPEY,20238,2012,7.0
EL COPEY,20238,2013,2.0
EL COPEY,20238,2015,6.0
EL COPEY,20238,2016,3.0
EL COPEY,20238,2017,7.0
EL COPEY,20238,2018,7.0
EL COPEY,20238,2019,8.0
EL COPEY,20238,2020,5.0
EL COPEY,20238,2021,18.0
EL DONCELLO,18247,2010,31.0
EL DONCELLO,18247,2011,5.0
EL DONCELLO,18247,2012,8.0
EL DONCELLO,18247,2013,13.0
EL DONCELLO,18247,2014,14.0
EL DONCELLO,18247,2015,10.0
EL DONCELLO,18247,2016,6.0
EL DONCELLO,18247,2017,8.0
EL DONCELLO,18247,2018,5.0
EL DONCELLO,18247,2019,5.0
EL DONCELLO,18247,2020,9.0
EL DONCELLO,18247,2021,5.0
EL DORADO,50270,2014,2.0
EL DORADO,50270,2015,1.0
EL DORADO,50270,2016,1.0
EL DORADO,50270,2021,2.0
EL DOVIO,76250,2010,20.0
EL DOVIO,76250,2011,14.0
EL DOVIO,76250,2012,20.0
EL DOVIO,76250,2013,4.0
EL DOVIO,76250,2014,13.0
EL DOVIO,76250,2016,3.0
EL DOVIO,76250,2017,5.0
EL DOVIO,76250,2018,4.0
EL DOVIO,76250,2019,2.0
EL DOVIO,76250,2020,16.0
EL DOVIO,76250,2021,5.0
EL ESPINO,15248,2020,1.0
EL GUAMO,13248,2010,1.0
EL GUAMO,13248,2014,1.0
EL LITORAL DEL SAN JUAN,27250,2012,5.0
EL LITORAL DEL SAN JUAN,27250,2013,4.0
EL LITORAL DEL SAN JUAN,27250,2014,2.0
EL LITORAL DEL SAN JUAN,27250,2016,3.0
EL LITORAL DEL SAN JUAN,27250,2017,9.0
EL LITORAL DEL SAN JUAN,27250,2018,2.0
EL LITORAL DEL SAN JUAN,27250,2019,7.0
EL LITORAL DEL SAN JUAN,27250,2020,3.0
EL LITORAL DEL SAN JUAN,27250,2021,3.0
EL MOLINO,44110,2011,1.0
EL MOLINO,44110,2013,2.0
EL MOLINO,44110,2014,2.0
EL MOLINO,44110,2016,1.0
EL PASO,20250,2010,14.0
EL PASO,20250,2011,6.0
EL PASO,20250,2012,8.0
EL PASO,20250,2013,19.0
EL PASO,20250,2014,7.0
EL PASO,20250,2015,9.0
EL PASO,20250,2016,6.0
EL PASO,20250,2017,13.0
EL PASO,20250,2018,13.0
EL PASO,20250,2019,7.0
EL PASO,20250,2020,12.0
EL PASO,20250,2021,13.0
EL PAUJIL,18256,2010,7.0
EL PAUJIL,18256,2011,13.0
EL PAUJIL,18256,2012,22.0
EL PAUJIL,18256,2013,19.0
EL PAUJIL,18256,2014,7.0
EL PAUJIL,18256,2015,11.0
EL PAUJIL,18256,2016,6.0
EL PAUJIL,18256,2017,8.0
EL PAUJIL,18256,2018,10.0
EL PAUJIL,18256,2019,5.0
EL PAUJIL,18256,2020,3.0
EL PAUJIL,18256,2021,6.0
EL PEÑOL,52254,2010,3.0
EL PEÑOL,52254,2011,1.0
EL PEÑOL,52254,2013,3.0
EL PEÑOL,52254,2014,1.0
EL PEÑOL,52254,2015,4.0
EL PEÑOL,52254,2016,1.0
EL PEÑOL,52254,2017,6.0
EL PEÑOL,52254,2018,2.0
EL PEÑOL,52254,2019,7.0
EL PEÑOL,52254,2020,2.0
EL PEÑOL,52254,2021,1.0
EL PEÑÓN,13268,2013,2.0
EL PEÑÓN,25258,2010,1.0
EL PEÑÓN,25258,2013,1.0
EL PEÑÓN,25258,2015,1.0
EL PEÑÓN,25258,2018,3.0
EL PEÑÓN,68250,2010,1.0
EL PEÑÓN,68250,2011,1.0
EL PEÑÓN,68250,2013,2.0
EL PEÑÓN,68250,2014,1.0
EL PEÑÓN,68250,2015,4.0
EL PEÑÓN,68250,2017,1.0
EL PEÑÓN,68250,2018,1.0
EL PEÑÓN,68250,2019,3.0
EL PEÑÓN,68250,2020,1.0
EL PEÑÓN,68250,2021,1.0
EL PIÑON,47258,2012,1.0
EL PIÑON,47258,2013,1.0
EL PIÑON,47258,2015,1.0
EL PIÑON,47258,2016,1.0
EL PIÑON,47258,2017,1.0
EL PIÑON,47258,2018,2.0
EL PIÑON,47258,2020,1.0
EL PLAYÓN,68255,2011,2.0
EL PLAYÓN,68255,2013,4.0
EL PLAYÓN,68255,2014,2.0
EL PLAYÓN,68255,2015,1.0
EL PLAYÓN,68255,2016,8.0
EL PLAYÓN,68255,2017,4.0
EL PLAYÓN,68255,2019,5.0
EL PLAYÓN,68255,2020,2.0
EL PLAYÓN,68255,2021,1.0
EL RETORNO,95025,2010,3.0
EL RETORNO,95025,2011,7.0
EL RETORNO,95025,2012,8.0
EL RETORNO,95025,2013,3.0
EL RETORNO,95025,2014,4.0
EL RETORNO,95025,2015,9.0
EL RETORNO,95025,2016,5.0
EL RETORNO,95025,2017,7.0
EL RETORNO,95025,2018,2.0
EL RETORNO,95025,2019,6.0
EL RETORNO,95025,2020,4.0
EL RETORNO,95025,2021,14.0
EL RETÉN,47268,2010,6.0
EL RETÉN,47268,2011,4.0
EL RETÉN,47268,2012,2.0
EL RETÉN,47268,2013,2.0
EL RETÉN,47268,2014,7.0
EL RETÉN,47268,2015,2.0
EL RETÉN,47268,2016,1.0
EL RETÉN,47268,2017,5.0
EL RETÉN,47268,2018,2.0
EL RETÉN,47268,2019,1.0
EL RETÉN,47268,2020,3.0
EL RETÉN,47268,2021,2.0
EL ROBLE,70233,2010,1.0
EL ROBLE,70233,2015,2.0
EL ROBLE,70233,2016,1.0
EL ROBLE,70233,2019,2.0
EL ROSAL,25260,2011,4.0
EL ROSAL,25260,2013,2.0
EL ROSAL,25260,2014,3.0
EL ROSAL,25260,2015,2.0
